text,likes,published_at,clean_text
Kapan nihh samsung buat hp midrange yg compact tp kualitasnya tetap,0,2026-04-09T03:32:26Z,kapan nihh samsung buat hp midrange yg compact tp kualitasnya tetap
"Kalo cari performa poco x8 pro aja 8/512 dapet di harga 4,7 jt.",0,2026-04-09T03:32:15Z,kalo cari performa poco x8 pro aja 8512 dapet harga 47 jt
Sampe a60 bsok jg gk seberapa canggih,0,2026-04-09T03:32:10Z,sampe a60 bsok jg gk seberapa canggih
Jelek desainnya makin panjang aja hp nya g kompek mending s25fe aja sekalian😂,0,2026-04-09T03:32:04Z,jelek desainnya makin panjang aja hp nya g kompek mending s25fe aja sekalian
Menarik 🤎,0,2026-04-09T03:31:51Z,menarik
"A37 kapan di bahas,",1,2026-04-09T03:31:42Z,a37 kapan bahas
Mending s24 fe atau s25 fe,0,2026-04-09T03:31:34Z,mending s24 fe s25 fe
Bg david rekomendasi tap atau tablet dong,0,2026-04-09T03:31:22Z,bg david rekomendasi tap tablet dong
stay a54 ajalah wkwkw,0,2026-04-09T03:30:54Z,stay a54 ajalah wkwkw
hape ampaassss,0,2026-04-09T03:30:44Z,hape ampaassss
"A56 12/256 sy dapetnya di 5,4 dpt bonyus charger juga😂. ngerasa beruntung banget kalo liat harga skrg yg naik lagi",0,2026-04-09T03:30:39Z,a56 12256 sy dapetnya 54 dpt bonyus charger ngerasa beruntung banget kalo liat harga skrg yg naik
1:32 Hanya membutuhkan satu kertas kecil saja buat nunjukin daftar upgrade nya wkwk,15,2026-04-09T03:30:16Z,132 membutuhkan satu kertas kecil buat nunjukin daftar upgrade nya wkwk
super ga worth it harga 7jt dpt samsung a57🤣,0,2026-04-09T03:30:02Z,super ga worth it harga 7jt dpt samsung a57
Camera macro udah bisa di ganti. Kalo harga udah tembus 8jt.,0,2026-04-09T03:29:44Z,camera macro udah ganti kalo harga udah tembus 8jt
Kalo ini sudah beneran tanggung. Tambah dikit sudah dapat S25 FE....,0,2026-04-09T03:29:38Z,kalo beneran tanggung tambah dikit s25 fe
Upgrade tipis harga naik gak ngotak.. 😂😂😂😂,0,2026-04-09T03:29:37Z,upgrade tipis harga naik gak ngotak
Kenapa ya samsung gak pernah ngasih chipset gahar di mid rangenya kikir bener🗿🗿🗿,1,2026-04-09T03:29:36Z,samsung gak pernah ngasih chipset gahar mid rangenya kikir bener
Masih bertahan di A55,0,2026-04-09T03:29:28Z,bertahan a55
"Udah pakai samsung s 23 sekarang coba iphone  ,,,lebih enak pakai hp senter ,,,",0,2026-04-09T03:29:23Z,udah pakai samsung s 23 sekarang coba iphone lebih enak pakai hp senter
Nubia Neo 5 max bang...,0,2026-04-09T03:29:13Z,nubia neo 5 max bang
Review Tecno camon 50 pro 5G dong bang david,0,2026-04-09T03:29:11Z,review tecno camon 50 pro 5g dong bang david
"Battray, chipset, jadi pertimbangan.",0,2026-04-09T03:29:01Z,battray chipset jadi pertimbangan
"Serie A5x yg BIASA bgt, lbh baik ga keluar penerusnya drpd keluar baru karena tradisi....

Saatnya ga rekomen serie A5x nya Samsung, karena buang2 duit 👎",0,2026-04-09T03:29:00Z,serie a5x yg biasa bgt lbh baik ga keluar penerusnya drpd keluar baru tradisi saatnya ga rekomen serie a5x nya samsung buang2 duit
Oppo Reno 15 series kok gk direview bg,0,2026-04-09T03:28:56Z,oppo reno 15 series kok gk direview bg
"Jujur, menurut saya A57 ini kurang worth it untuk harganya. Dengan harga dan spec seperti itu, masih lebih worth it buat beli S25 FE yang harganya ternyata ngga begitu jauh. Udah gitu, S25 FE dibekalin processor yang lebih kenceng yaitu Exynos 2400 dibanding A57 dengan harga 9 jutaan, yang masih pake Exynos 1680

Jadi ya menurut saya saya kurang suka sama A57, dan masih mendingan buat ambil A56 untuk sekarang",0,2026-04-09T03:28:45Z,jujur a57 kurang worth it harganya harga spec lebih worth it buat beli s25 fe harganya ternyata ngga jauh udah gitu s25 fe dibekalin processor lebih kenceng exynos 2400 dibanding a57 harga 9 jutaan pake exynos 1680 jadi kurang suka sama a57 mendingan buat ambil a56 sekarang
A57 atau s24 ?,1,2026-04-09T03:28:43Z,a57 s24
Bertahan di A36 dulu deh 😅,0,2026-04-09T03:28:40Z,bertahan a36 dulu deh
coba riview Iphone Luna Bang!!,0,2026-04-09T03:28:35Z,coba riview iphone luna bang
Samsung habis study banding ke bbk grup 🤣🤣,0,2026-04-09T03:28:34Z,samsung habis study banding bbk grup
"dri xiomi pindah ke samsung, rasanya kayakl plong banget, baru tau kalau samsung se bagus itu di harga mid end.. pada akhirnya aku stay di samsung aja hhhhhhhhh",0,2026-04-09T03:27:47Z,dri xiomi pindah samsung rasanya kayakl plong banget baru tau kalau samsung se bagus harga mid end akhirnya aku stay samsung aja hhhhhhhhh
mending A56 saja bos.. lebih murah. spek sama sama saja..,0,2026-04-09T03:27:44Z,mending a56 bos lebih murah spek sama sama
Aku nonton pakai S21fe 😊,0,2026-04-09T03:27:39Z,aku nonton pakai s21fe
Aku lah orang terakhir melihat video ini,0,2026-04-09T03:27:36Z,aku lah orang terakhir melihat video
"A51 saya masih hidup dan bisa main mobel lejen tipis2 , pembelian pas dulu awal launching . A55 masih nyaman buat main game dan kamera juga masih normies lah untuk sekarang , ps : beli di awal launching. jadi kemungkinan nnti akan memikirkan beli kalau ada A59 wkwkwk",0,2026-04-09T03:27:30Z,a51 hidup main mobel lejen tipis2 pembelian pas dulu awal launching a55 nyaman buat main game kamera normies lah sekarang ps beli awal launching jadi kemungkinan nnti memikirkan beli kalau a59 wkwkwk
"Aku user A56, setelah lihat video mas david tentang A57 kelihatan kamera bump A56 lebih baik dari A57, A56 sedikit kedalam dan A57 menjorok keluar yg mana bakal rawan ke gores atau sebagainya",0,2026-04-09T03:27:21Z,aku user a56 lihat video mas david a57 kelihatan kamera bump a56 lebih baik a57 a56 sedikit kedalam a57 menjorok keluar yg mana bakal rawan gores sebagainya
"Secuil amat itu kertasnya, ngakak haha. Lawak bet, nice",0,2026-04-09T03:27:05Z,secuil kertasnya ngakak haha lawak bet nice
WKWKWKWKW GA WORTH,0,2026-04-09T03:27:00Z,wkwkwkwkw ga worth
Sdh punya A56. Auto skip,0,2026-04-09T03:26:46Z,sdh punya a56 auto skip
Tolong review Tecno Camon 50 Pro bang david,0,2026-04-09T03:26:11Z,review tecno camon 50 pro bang david
"Samsung nyaman,aman",1,2026-04-09T03:26:06Z,samsung nyamanaman
"Kameranya gempa begitu, kok berani jual semahal itu!!!",0,2026-04-09T03:26:02Z,kameranya gempa kok berani jual semahal
A56 bakal jadi alternatif bahkan bisa goib dipasaran,0,2026-04-09T03:26:01Z,a56 bakal jadi alternatif bahkan goib dipasaran
Mas david sya bolh gk bli hp itu yg di pegng mas david🤣,0,2026-04-09T03:25:21Z,mas david sya bolh gk bli hp yg pegng mas david
"Alamak 7jt an dengan fitur dan zooming yang di perbaruin,maybe buat sekarang kaya nya bertahan Ama A56 dulu aja karena hitungan masih enak juga di tahun sekarang.",0,2026-04-09T03:25:15Z,alamak 7jt an fitur zooming perbaruinmaybe buat sekarang kaya nya bertahan ama a56 dulu aja hitungan enak tahun sekarang
Gw yang masih nonton ini di A52😂,0,2026-04-09T03:25:09Z,gw nonton a52
iuh hp apa ini.. iuhhh,0,2026-04-09T03:25:08Z,iuh hp apa iuhhh
Masih betah Ama blackshark 2 dan rog 8,0,2026-04-09T03:24:45Z,betah ama blackshark 2 rog 8
HP yang hobi nya bikin layar lightsaber awowkwowko,0,2026-04-09T03:24:39Z,hp hobi nya bikin layar lightsaber awowkwowko
Review tecno camon 50 pro bang,0,2026-04-09T03:24:39Z,review tecno camon 50 pro bang
Oppo a6s pliss Abang David,0,2026-04-09T03:24:35Z,oppo a6s pliss abang david
Mnding iqoo 15r lah 😂,1,2026-04-09T03:24:32Z,mnding iqoo 15r lah
Tetap poco donk andalan g pelit charger😂😂,0,2026-04-09T03:24:30Z,tetap poco donk andalan g pelit charger
Ini sungguh-sungguh menjijikan.. di harga segitu masih belum dikasih lensa telephoto juga😂😂😂 ini HP sampah.🤮🤮🤮🤮,0,2026-04-09T03:24:24Z,sungguhsungguh menjijikan harga segitu dikasih lensa telephoto hp sampah
Oppo a6s pliss,0,2026-04-09T03:24:23Z,oppo a6s pliss
Tunggu galaxy A58 aja lbh bnyk upgrade 😂😂,0,2026-04-09T03:23:57Z,tunggu galaxy a58 aja lbh bnyk upgrade
s25 FE jauh lebih logis,0,2026-04-09T03:23:49Z,s25 fe jauh lebih logis
"Samsung, vivo terbaik, pernah pakai poco asli sangat menyesal beli.",0,2026-04-09T03:23:49Z,samsung vivo terbaik pernah pakai poco asli sangat menyesal beli
Harganya udah dapet S25 Fe,0,2026-04-09T03:23:44Z,harganya udah dapet s25 fe
"Apa turun ke A37 lebih worth it,atau mending a56?",0,2026-04-09T03:23:37Z,apa turun a37 lebih worth itatau mending a56
mirip² hp gw A17 ya designnya,0,2026-04-09T03:23:25Z,mirip hp gw a17 designnya
Pertama,0,2026-04-09T03:23:14Z,pertama
"Pengen s25 fe, beliin dong",0,2026-04-09T03:23:14Z,pengen s25 fe beliin dong
Sebagai user a5 series jujur kapok pake samsung 😅 PANAAAASSSS NYA GAK NGOTAAKKK,1,2026-04-09T03:23:13Z,user a5 series jujur kapok pake samsung panaaaassss nya gak ngotaakkk
The real mending s25FE🗿,0,2026-04-09T03:23:13Z,the real mending s25fe
"Kebetulan aku pake S25 FE bang. Aku dapat 10,4 juta internal 512 GB dapat bundling Galaxy Buds Core antigores 2 pcs premium, dan Jelly Case premium",0,2026-04-09T03:22:58Z,kebetulan aku pake s25 fe bang aku 104 juta internal 512 gb bundling galaxy buds core antigores 2 pcs premium jelly case premium
"6,7 rata rata ukuran 

Pdahal makin canggih harusnya makin kecil dan ringkas",1,2026-04-09T03:22:56Z,67 rata rata ukuran pdahal makin canggih harusnya makin kecil ringkas
"mantab di speed charging nya yg sdh pakai 45w yg pasti nya tentu banyak persamaan di produk OEM/third party, atawa istilah nya ada persamaan dengan gan charger adaptor di luar sana,gak spt 25w nya Samsung, btw kenapa gak sekalian kapasitas batere nya jadi 6.500 ~ 6.000 lah minimal, khan pasang harga juga gak murah itu, kecuali buat FanBoys nya Lah yaa_ & gw rasa akan tergerus apa pindah ke lain hati sih, kLo gini-gini terus mah, yg jelas Samsung bukan buat kaum mendang mending sih pastinya",0,2026-04-09T03:22:47Z,mantab speed charging nya yg sdh pakai 45w yg nya banyak persamaan produk oemthird party atawa istilah nya persamaan gan charger adaptor luar sanagak spt 25w nya samsung btw gak sekalian kapasitas batere nya jadi 6500 6000 lah minimal khan pasang harga gak murah buat fanboys nya lah yaa gw rasa tergerus apa pindah hati sih klo ginigini terus mah yg jelas samsung bukan buat kaum mendang mending sih pastinya
Klo liat videonya kayak bagus Poco x8 pro kemarin gak sih....😮,0,2026-04-09T03:22:39Z,klo liat videonya kayak bagus poco x8 pro kemarin gak sih
Jadi mending samsung S25 FE,0,2026-04-09T03:22:32Z,jadi mending samsung s25 fe
mending ini apa S25 FE sih?,0,2026-04-09T03:22:05Z,mending apa s25 fe sih
"Buat saya samsung A12 sudah sangat wort it , awet , mudah , batre awet , kemarin jatuh muncul garis ku kira wah Layarnya kena nih ,makin lama makin lebar , tapi gak tau kenapa tiba tiba menipis itu garis , dan lama lama hilang sendiri , samsung tetep brand besar , saya pilih samsung",0,2026-04-09T03:22:01Z,buat samsung a12 sangat wort it awet mudah batre awet kemarin jatuh muncul garis ku kira wah layarnya kena nih makin lama makin lebar gak tau tiba tiba menipis garis lama lama hilang sendiri samsung tetep brand besar pilih samsung
"saya penguna A55 dan masih betah sama doi ,tapi kalau A57 harganya segitu hehhehe,,koplak,,samsung terlalu nyaman dan santai di tahun ini vivo,realme,oppo,dan comon dah buat banyak perubahan di tahun ini .",67,2026-04-09T03:21:48Z,penguna a55 betah sama doi kalau a57 harganya segitu hehhehekoplaksamsung terlalu nyaman santai tahun vivorealmeoppodan comon dah buat banyak perubahan tahun
comper BG camon 50 pro😊😊,1,2026-04-09T03:21:23Z,comper bg camon 50 pro
nontonnya pake samsung A55,0,2026-04-09T03:21:21Z,nontonnya pake samsung a55
Nonton ini pake samsung A56 :v,1,2026-04-09T03:21:17Z,nonton pake samsung a56 v
5:31 exynos 1680 kalo di setarain sama prosesor mainstream yang kebanyakan brand hp pake(mediatek/mediatek dimensity atau snapdragon) itu setara dengan apa apa ya? Pengen coba samsung cuma saya main game game berat,0,2026-04-09T03:20:59Z,531 exynos 1680 kalo setarain sama prosesor mainstream kebanyakan brand hp pakemediatekmediatek dimensity snapdragon setara apa apa pengen coba samsung cuma main game game berat
"Nonton video ini masih pake a52, bismillah semoga tahun ini bisa megang a57 🤲🏼.",0,2026-04-09T03:20:52Z,nonton video pake a52 bismillah semoga tahun megang a57
"Dagu oh dagu...
Di harga segitu",0,2026-04-09T03:20:14Z,dagu dagu harga segitu
"Secara harfiah, kebalikan dari SoC Apple dan sistem operasi iOS.",1,2026-04-09T03:20:07Z,harfiah kebalikan soc apple sistem operasi ios
Hp ini cocok buat sehari harian jangan terlalu di geber geme berat hp ini cocok buat jangka panjang ❤,0,2026-04-09T03:20:06Z,hp cocok buat sehari harian jangan terlalu geber geme berat hp cocok buat jangka panjang
"11:06 bang udah bang, gw emosi bgt liatnya 😭",1,2026-04-09T03:19:54Z,1106 bang udah bang gw emosi bgt liatnya
"bang denger"" dari tukang reparasi HP, samsung seri A..7 sering masalah ganti LCD karena bentuk rangka supportnya ga sebaik sebelumnya jadi kalo jatuh gampang retak",0,2026-04-09T03:19:31Z,bang denger tukang reparasi hp samsung seri a7 sering masalah ganti lcd bentuk rangka supportnya ga sebaik sebelumnya jadi kalo jatuh gampang retak
"Stay di asus zenfone 11 utra aja uda 16/512..dapat harga 7,6jt di online shop bln 1 kemarin 😂😂",0,2026-04-09T03:18:59Z,stay asus zenfone 11 utra aja uda 16512dapat harga 76jt online shop bln 1 kemarin
"sbg ex-user A52 sejak 2021 cm bs ngangguk"" 🤒",0,2026-04-09T03:18:44Z,sbg exuser a52 sejak 2021 cm bs ngangguk
Kikir kikir,2,2026-04-09T03:18:42Z,kikir kikir
kamera belakang masih jiper wkwk,0,2026-04-09T03:18:36Z,kamera belakang jiper wkwk
"masih pake Huawei P30 Pro,,,dh 8 tahun masih gk ada lemot dari dipake game walo dipake canva, istri masih pake S10 plus tapi kondisi sudah mulai berat,,,",0,2026-04-09T03:18:36Z,pake huawei p30 prodh 8 tahun gk lemot dipake game walo dipake canva istri pake s10 plus kondisi mulai berat
Tecno camon 50 pro gak mau direview nich bang? Padahal nunggu reviewnya nich.,1,2026-04-09T03:18:09Z,tecno camon 50 pro gak mau direview nich bang padahal nunggu reviewnya nich
"😂😂😂😂😂
Exynossssss CAMCUNG masih lawak kocakkk.

Kapok pake d A54, ipar q jg sama keluhany d A56.

Akhirny beli A36 SNAPDRAGON (kalah d kamera aja) bisa d edit.

Lainya JAUHHHHHHHH",1,2026-04-09T03:17:55Z,exynossssss camcung lawak kocakkk kapok pake d a54 ipar q jg sama keluhany d a56 akhirny beli a36 snapdragon kalah d kamera aja d edit lainya jauhhhhhhhh
"Jujur upgrade Samsung emg kadang lambat gitu si makanya gw yg pake A51 ganti ke Xiaomi 13T gara"" nyari price to performance. Tapi gw akui ketahanan Samsung A51, dah 6 tahun Masi aman",0,2026-04-09T03:17:50Z,jujur upgrade samsung emg kadang lambat gitu si makanya gw yg pake a51 ganti xiaomi 13t gara nyari price to performance gw akui ketahanan samsung a51 dah 6 tahun masi aman
"Masih pakai Samsung a55 yang dibeli 2 bulan sebelum a56 launching yg waktu itu a55 lagi diskon potongan banyak sampe 1 juta lebih.
Sejauh ini emang senyaman itu hp Samsung ternyata.
Mungkin 2 atau 3 tahun lagi mau upgrade ke seri S reguler.",1,2026-04-09T03:17:48Z,pakai samsung a55 dibeli 2 bulan a56 launching yg waktu a55 diskon potongan banyak sampe 1 juta lebih sejauh emang senyaman hp samsung ternyata mungkin 2 3 tahun mau upgrade seri s reguler
Saya pengguna samsung A56 mending ambil A56 aja dari pada A57 spek beda sdikit harga mehong. 😂,0,2026-04-09T03:17:29Z,pengguna samsung a56 mending ambil a56 aja a57 spek beda sdikit harga mehong
Dan saya nonton pake hp samsung a52 dan msh nyaman sampai skrg,1,2026-04-09T03:17:26Z,nonton pake hp samsung a52 msh nyaman skrg
"David kayak mau gak mau reviewnya 😂😂 
Tapi tetep cuan dari ads mah gas bae 😂😂",0,2026-04-09T03:16:39Z,david kayak mau gak mau reviewnya tetep cuan ads mah gas bae
A56 versi mahal,0,2026-04-09T03:16:35Z,a56 versi mahal
Harga A57 terlalu mahal jika dibandingkan dengan A56.l dengan spek yg tidak terlalu jauh.,90,2026-04-09T03:16:33Z,harga a57 terlalu mahal dibandingkan a56l spek yg terlalu jauh
"Memanfaatkan harga ram yang mahal wkwk oh iya satu lagi memanfaatkan kenyamanan ui yang bagus dari UI yang lain, dan penyepong selalu bilang Samsung UI setara iPhone , menurut gua kalo s26 ultra yaa iya bersaing sama iPhone",0,2026-04-09T03:16:30Z,memanfaatkan harga ram mahal wkwk iya satu memanfaatkan kenyamanan ui bagus ui penyepong selalu bilang samsung ui setara iphone gua kalo s26 ultra yaa iya bersaing sama iphone
"...walah udah keluar lagi aja, masih pake A50S (2019) speknya masih sangat cukup buat daily use terakhir pas pandemi aja ganti batere itu jg masih bisa klaim garansi sisa 2 bulan ganti gratis. Layar jg masih jernih bebas light saber apalagi layar burn in cuma minus tombol2 aja udah kurang responsif",0,2026-04-09T03:16:24Z,walah udah keluar aja pake a50s 2019 speknya sangat cukup buat daily use terakhir pas pandemi aja ganti batere jg klaim garansi sisa 2 bulan ganti gratis layar jg jernih bebas light saber layar burn in cuma minus tombol2 aja udah kurang responsif
Apa udah kuat gk akan garis saber...,0,2026-04-09T03:16:21Z,apa udah kuat gk garis saber
Samsung ketularan apple sejak S23 series yaitu upgrade tipis2,0,2026-04-09T03:16:20Z,samsung ketularan apple sejak s23 series upgrade tipis2
Chipset exynos panas panas panas samsung indonesia pake exynos terus,0,2026-04-09T03:16:17Z,chipset exynos panas panas panas samsung indonesia pake exynos terus
Saya masih pakai Samsung A52s loh bang 😂,0,2026-04-09T03:16:16Z,pakai samsung a52s loh bang
Next REVIEW  GALAXY A37 nya,0,2026-04-09T03:16:12Z,next review galaxy a37 nya
"Baru beli a56, baru muncul a57😂",0,2026-04-09T03:16:04Z,baru beli a56 baru muncul a57
Orang ke 352,0,2026-04-09T03:16:01Z,orang 352
coba tahun depan Samsung Turunin harga Samsung A58 dan buat 2 versi 6.2 inci dan 6.7 inci. pasti pada langsung melirik lagi 🔥🔥,0,2026-04-09T03:15:50Z,coba tahun depan samsung turunin harga samsung a58 buat 2 versi 62 inci 67 inci langsung melirik
Coba review samsung a17 😊,0,2026-04-09T03:15:47Z,coba review samsung a17
Harganya sangat MENJIJIKKAN,206,2026-04-09T03:15:09Z,harganya sangat menjijikkan
"gila samsung a57 12/256 tembus 9 juta, sama kek vivo v70 dan realme 16 pro plus wkwk
mending king Poco x8 pro max 6 jutaan dapat dimensity 9500s libas game rata kanan😎",23,2026-04-09T03:14:56Z,gila samsung a57 12256 tembus 9 juta sama kek vivo v70 realme 16 pro plus wkwk mending king poco x8 pro max 6 jutaan dimensity 9500s libas game rata kanan
"Realme, vivo, oppo Dan motorola 

4 merek itu yg masuk akal",0,2026-04-09T03:14:52Z,realme vivo oppo motorola 4 merek yg masuk akal
