author,text,likes,published_at
@roykhanfahmi33,Orang ke 352,0,2026-04-09T03:16:01Z
@dikiherawan9643,coba tahun depan Samsung Turunin harga Samsung A58 dan buat 2 versi 6.2 inci dan 6.7 inci. pasti pada langsung melirik lagi 🔥🔥,0,2026-04-09T03:15:50Z
@ElangMahesaJenar-v2x1d,Coba review samsung a17 😊,0,2026-04-09T03:15:47Z
@Romeoeny,Harganya sangat MENJIJIKKAN,206,2026-04-09T03:15:09Z
@khan-l8u9w,"gila samsung a57 12/256 tembus 9 juta, sama kek vivo v70 dan realme 16 pro plus wkwk
mending king Poco x8 pro max 6 jutaan dapat dimensity 9500s libas game rata kanan😎",23,2026-04-09T03:14:56Z
@BayuHomeGame94,"Realme, vivo, oppo Dan motorola 

4 merek itu yg masuk akal",0,2026-04-09T03:14:52Z
@Dora_Nob1,KALI INI OGAHHH MENDING JAUH AMBIL S25 fe aja guysss 😂 najis banget harganya udah nyentuh 9-10 jt wkkw,0,2026-04-09T03:14:32Z
@jonathanmp3459,"Kayanya upgrade tahun depan aja A58 dr skrg pakai A55, RAM Sekarang mahal😅😅😅",0,2026-04-09T03:14:15Z
@papahardt8708,"Samsung udah kyk dev fs, don't fix whats working 😂",0,2026-04-09T03:13:58Z
@dionshee2480,sama aja,0,2026-04-09T03:13:47Z
@Bangselonn,"Tar jg nongol lagi A58, A59 , A60 A100 😅 kaga ada abisnya. Pake yg ada aja syukuri. Kecuali emang udh bener² harus ganti",2707,2026-04-09T03:13:31Z
@Realme-b5f8u,Mending a57 atau camon 50pro,0,2026-04-09T03:13:13Z
@zaoldyeckist,"Bang kenapa ya hp samsung serie S kaya S25 ultra baru aja setahun turun harganya bisa sampe 5-6jt an, kemarin main ke erafone s25 ultra udh di harga 18.999jt, beda sama iphone harga 16pro max masih di kisaran 20jt an. Ko bisa? Pdhl sama sama hp keluaran thn kemarin",0,2026-04-09T03:12:37Z
@ramondmilitan7058,"Ahhh telat nih hp keluar, A56 baru di ambil 🙄",0,2026-04-09T03:12:36Z
@UsmanbinK1n,🎉❤❤,0,2026-04-09T03:12:23Z
@adichandras3139,Galaxy a57 9 juta pffttt,0,2026-04-09T03:12:20Z
@fajaridreal,"Kikir wkwkkw, ,mending ambil seri fe aja",0,2026-04-09T03:11:49Z
@AbdMuluk-o3f,Akhirnya komenan ku di betul2 di bahas sama bg david.dulu saya suruh riview A57.dan akhirnya beneren di review 😁,0,2026-04-09T03:11:22Z
@ridwangenpati8383,kalo di kendaraan itu namanya facelift...,0,2026-04-09T03:11:17Z
@afiffathurahman1640,"kalo saya pribadi di kasih harga segitu mending Poco X8 pro atau Iqoo Neo 10,,, tp balik lg ke selera masing2 sih....",23,2026-04-09T03:11:11Z
@lexmun6665,Yang di upgrade cuman harganya..😂😂😂😂,0,2026-04-09T03:11:09Z
@Chrayonsincan,"pasukan cuma nonton tapi ga beli beli.
semoga kapan kapan bisa ke beli.",8,2026-04-09T03:10:58Z
@yudisititerbaik,"Makin² dahh ini samsung pelit amat eyy, efisiensinya banyak bet😅
Terlalu selow yeee diliat liat",0,2026-04-09T03:10:37Z
@Geolegends16,"Ahirnya..
dilema X8 promek dan A57",0,2026-04-09T03:10:21Z
@kronzchannel1343,Bang sekali kali bikin video komparasi antara brand diharga yg sma,0,2026-04-09T03:10:20Z
@dimasputra7369,Jadi Samung adalah Iphonenya android? yang ngasih upgradenya pelit tapi orang tetep beli? apa gimana sih? Apakah One UI nya sebegitu nya sampai orang overlook kalo ini literally A56 yang hanya ganti baju bagusan dikit?,0,2026-04-09T03:10:05Z
@novalalif8976,"sampai sekarang kalau ada temen atau keluarga yg nanya bagus beli hp apa buat semua usia, saya selalu rekomendasikan samsung, karena paling aman menurut saya.",0,2026-04-09T03:09:58Z
@denifarm6990,Kurang nendang bg 😂😂,0,2026-04-09T03:09:45Z
@DeddiDores-g6k,❤ Samsung,0,2026-04-09T03:09:38Z
@fdlnsurianto3024,"Syukur banget beli Samsung A56 5,8jt desember kemarin jeri payah sendiri yg awalnya mau nunggu A57 supaya harga turun, eh malah meroket naik 😅",0,2026-04-09T03:09:30Z
@Asokatdua,"Rubah hardware doang ,mksh bg sharingnya",0,2026-04-09T03:09:28Z
@muhammadjimmyramadhan4687,aduh pit... s25 fe ntar ngilang malah di kasih tau 😂,0,2026-04-09T03:09:23Z
@nev-nev,Nonton masih pke redmi note 😂 tiap hari lihat review kebeli kgk😢,0,2026-04-09T03:09:18Z
@LoJazzRetreat,"Gw setuju.
Buat gw nilai tambah yang paling berasa cuma yaa update software nya aja lebih 1 tahun dari A56. 
Selain itu gw rasa ga ada yang bisa dipertimbangin utk beli A57 dibanding A56..",0,2026-04-09T03:09:13Z
@ariefrifai9624,Bang davidddddd,0,2026-04-09T03:09:13Z
@edwardbardansyah1846,Hape jual brand.. minim inovasi,1,2026-04-09T03:08:59Z
@andhikairyan6270,Harga sgitu gaada kamera tele nya🙃🙃🙃,0,2026-04-09T03:08:57Z
@safryyanda414,Kalo beli a56 di 2026 Masi worth it kah?,0,2026-04-09T03:08:53Z
@azisabdul8429,Sayang banget belum bisa 4k60fps😢,0,2026-04-09T03:08:38Z
@fahriyansyah1831,Akhirnya Samsung kasih stored 512 GB juga dan ram 12 GB 😊,0,2026-04-09T03:08:04Z
@AlmondEyeSimfiles,"I’m still using the Samsung Galaxy A54; Durability has always been unquestionable over the long term.
Maybe we’ll have to wait and see what new innovations the A Series in the future—it’s true that so far we’ve only seen changes in the design.
A little bit boring, but it’s okay for those looking for a mid-range phone",0,2026-04-09T03:08:03Z
@SuyatnoSuyatno-b3k,Camon tecno 50 pro 5g bang,0,2026-04-09T03:07:58Z
@marinnn24,Kayaknya tetap pengen beli samsung A56 aja sih upgrade nya juga ngga beda jauh apalagi harga nya udah overprice banget untuk A57 ini,0,2026-04-09T03:07:53Z
@ardiannfl26,HP yg dirilis cuma buat formalitas,0,2026-04-09T03:07:52Z
@rudisantoso,"Aku make kakaknya, galaxy A50s sampe saat ini dan sampe tahan banting. Cuma buat daily use. Mulai berkurang baterai dam memory 128gb untuk pemakaian tahun skrg.",1,2026-04-09T03:07:39Z
@SkyZaaa,9:18 kamera hp 7jt+ kedut kedut gitu sih😂,1,2026-04-09T03:07:39Z
@didandidan7789,Bagus...tp liat harganya jls di mendang mendinginlah 😁🤣,0,2026-04-09T03:07:36Z
@pelemlangka,Lanjut review A17 dong😊 biar sama2 ada angka 7nya,0,2026-04-09T03:07:34Z
@aryaford,Biar ga kebuang 14 menit kalian : Peningkatan dari A56 ke A57 cuma di bagian harganya.,0,2026-04-09T03:07:25Z
@ThorCisco,"Semua hape Samsung adalah pembodohan masyarakat karna membatasi kinerja prosesor dan resolusi kamera dengan software tujuan utama adalah menjaga  profit,, pembatasan kinerja perangkat dengan alasan marketing dan tujuan lainnya adalah pemborosan energi dan tidak ramah lingkungan,dan ini ada salah satu hal yg akan menjatuhkan Samsung,harga dikerek naik,tetapi kinerja perangkat dipangkas habis walaupun part dalam hape udah bisa dan mampu,,Samsung down",1,2026-04-09T03:07:08Z
@GunturAdhamSyahputra,Yok samsung A5 series balik lagi ke snapdragon dah kangen nih 5 thn bertahan sama A52s,0,2026-04-09T03:06:50Z
@AcengMargoceng,"Alhamdulillah  masih bisa nonton,walaupun pake hp samsung galxy a05.",0,2026-04-09T03:06:49Z
@Aldi-y3o,Infinix seri gt Ama note bang,0,2026-04-09T03:06:39Z
@MondyMondy-l9r,bang tv infinix dongg,0,2026-04-09T03:06:10Z
@vinzacrossfire,semoga bisa beli kalo dah 500 ribu,0,2026-04-09T03:05:39Z
@elboy08,Gua suka a57 tapi lebih nyaman di a55 salah 1 alasannya ada tempat micros SD bisa pasang hingga 1 TB🎉🎉🎉🎉🎉,41,2026-04-09T03:05:34Z
@ncsmusicvip,"Bingung mau beli apa kagak, karna uang pun nggak ada, cuma bisa nonton aja😁",0,2026-04-09T03:05:06Z
@RodihGol,Harga nya kurang nyaman bang 😊,0,2026-04-09T03:04:55Z
@SarianDika-g7w,A55 bisa bg?,0,2026-04-09T03:04:51Z
@Dapur_kosan91,Mungkin d sengaja bgt biar orang beli S series sekalian,0,2026-04-09T03:04:51Z
@KafiAl-Batawi,"Yahh gajadi deh, Poco X8 Pro Max aja",1,2026-04-09T03:04:19Z
@najibbinsani,Kesampean belinya kapan ya?,0,2026-04-09T03:04:18Z
@rezagunawan1980,"Mahal, gak dapet charger",1,2026-04-09T03:04:18Z
@onerizkyarmandita9474,Mending sekalian ambil S26,0,2026-04-09T03:04:07Z
@akhmadar44,"Intinya gaada upgrade, cuma ngerubah design 😂",0,2026-04-09T03:04:05Z
@septyanstrifewibowo2810,Dari mana uang nyaa 😢😢😢,0,2026-04-09T03:03:51Z
@jeer_id,"brand pualing pelit di memori internal..andai ada 512 gw rela move on dari miui 14 ke oneUi.. .
yauda ahirnya dr miui 14 ke hyperOs 3 ajeee amann.
mereka ga sadar update panjang tapi bakal nyesek, buat apa update panjang tapi pemakaiannya pendek n meribetkan😂",0,2026-04-09T03:03:45Z
@IbnuFarhannn,"Dengerin upgradenya kita ngantuk, dengerin harganya kita melek wkwk",2581,2026-04-09T03:03:14Z
@DuniaAbidzar2000,"Nonton pakai galaxy A54😂, dulu yah kyk gini awal mulanya sering lihat review kak gadgetin. Overall A54 sampai saat ini masih aman dan cukup 😅 eh uda muncul A57 berasa kyk purba",1,2026-04-09T03:03:01Z
@ndy_sugar6111,Gk workit ommmmm....harga flagship fitur midrange,0,2026-04-09T03:01:54Z
@adintapai3518,"Nonton ajah ❤❤❤
Beli nanti ..belum nyampek waja timur 😂
Nunggu  keluaran terbaru",1,2026-04-09T03:01:51Z
@apinnobita618,"mending tambah 2-3 jt, ambil seri FE ato ambil a56 aja.... ato mending brand lain..... wkwkwkwk",0,2026-04-09T03:01:41Z
@anggajuliyanto1986,Cuma samsung satu2nya batako tahun 2022 yg laku di 2026 🤣🤣,0,2026-04-09T03:01:40Z
@andikurniawandestrianto9356,Sy udah cukup dan bersyukur aja pake samsung A17 dah bagus..nuruti keinginan gak hbis2,0,2026-04-09T03:01:32Z
@ihsankurniawan2730,overprice bang,0,2026-04-09T03:01:28Z
@rikiaditya8749,"pake A54 dari awal rilis, mau enaknya upgrade baiknya ke hp apa ya?",0,2026-04-09T03:01:26Z
@robbyreus6577,"Jadi jan ada pertnyaaan lagi mending a57 apa 25 fe udah jelasssssss , yg punya a55 a56 ga usah upgrade ke a57 efek ram ga wajar bgt naik nya gw a56 dpt 6,2 aja berasa mahal tahun lalu padahal , kecuali mau upgrade ke 25 Fe wroth it",0,2026-04-09T03:01:25Z
@sammyc999,kalo upgrade dari A53 worth it ga ?,0,2026-04-09T03:00:56Z
@furinaaaaaaaaaaaaaaa,sayang harganya udah ga nyaman,0,2026-04-09T03:00:52Z
@aboutjava,Thank you bang,0,2026-04-09T03:00:43Z
@G4075,Samsung seri A5 oke sih... Gw pake A52s 5g sampe sekarang masih awet.. Ga pernah ada masalah...,0,2026-04-09T03:00:37Z
@achmadofficial6318,Kalo yg ini ga bakalan se laku A56 sih yakin apalgi harganya segitu upnya sedikit banget,0,2026-04-09T03:00:22Z
@FajarNasukha,Bg rekomendasi 1-2jt,0,2026-04-09T03:00:11Z
@zaincraftboy,Bang review Nubia neo 5 gt,2,2026-04-09T02:59:59Z
@ortupragde,Upgradenya ada di harga,0,2026-04-09T02:59:54Z
@adhyaksa1717,Klo nggak nyari kamera dan UI udah paling bener ambil poco x8 pro 😂,0,2026-04-09T02:58:51Z
@dirgaa03,untung akhir tahun kemarin ambil a56 karena tau isu kelangkaan ram yang pasti harga akan naik😁,0,2026-04-09T02:58:49Z
@mikhaelbagas,A56 Facelift,1,2026-04-09T02:58:44Z
@venickkk,"Aku masih pegang A55 aku, karena belum bisa move on tanpa SD card.",3,2026-04-09T02:58:31Z
@ReinCytrone,"please lah buat yang masih muji2 ini A57 itu tolong dibuka mata dan telinga nya.. gua gada offense sama samsung tapi kalo terus gini2 aja samsung yang dulu sampe jadi hp idaman sekarang jadi boro2 mau beli, liat nya aja males banget. 
apalagi harga S25 fe jadi naik gara2 A57 ini.
hp lain udah adu2an batre ini baru nyelesain bezel nya 😅",111,2026-04-09T02:58:23Z
@BiggMannsss,"percaya guys, A56 masih worth it untuk skrang dan 3-4 thn kedepan, dripada upgrade ke A57 yg kenaikan harganya ga ngotak",0,2026-04-09T02:58:21Z
@siapasaya1927,Review Tecno camon 50 bg,1,2026-04-09T02:58:20Z
@refyanmartinochandra8418,Menunggu Tecno camon 50 pro bang apakah rekomend,2,2026-04-09T02:58:06Z
@ppkrist,11:01 bjir wallpaper iphone 17,1,2026-04-09T02:58:01Z
@MungKusumaAji,"Nonton pake Samsung A55 yg camera depan nya bisa record 1080p 60fps,dan masih ada micro sd card nya 😝😂😊",2,2026-04-09T02:57:55Z
@muhammadabduh213,A17 5G dong,0,2026-04-09T02:57:42Z
@SadamJabar-s4n,5 menit yg lalu nongol wkwk,0,2026-04-09T02:57:40Z
@sabatae_69,"Paling gak suka Merk ini, model HP midrange nya menghina org  bgt, apa yg mau dibanggain kamera sdh kalah sm HP china juga.",0,2026-04-09T02:57:29Z
@budisusanti4852,Baru aja td malam beli yg 56 sekarang udah muncul lagi yg 57,1,2026-04-09T02:57:27Z
@kudalari6013,Mendg buat beli poc0 x8 promax dah😂😂😂😂😂,7,2026-04-09T02:57:05Z
@ykzira2199,"Kok bisa harga e-commerce jauh banget dari harga resmi, apa aman?
Soalnya yg bikin mikir ulang ya harga resminya yg ketinggian",0,2026-04-09T02:56:50Z
@bangdikkin6385,harganya mepet sama S24 FE dan S25 FE kan bang David?,0,2026-04-09T02:56:35Z
@aznandiazifa3057,"Dri seri A55 aku udh jatuh hati dgn hp ini, tpi sampe di seri A57 belum bisa miliki, semoga kali ini bisa meminang hp ini",0,2026-04-09T02:56:30Z
@beoxly,happy dan semangat banget fanboy android dan samsung ini mereview produk 😅 kalo bahas merek china atau apel ngejulid😅😂,0,2026-04-09T02:56:28Z
@Dyslingshot,Akhirnya🎉 msh gk ad yg 512😂,0,2026-04-09T02:56:28Z
@djofandicakrapratama5343,nonton vidio ini pake infinix note 60 pro😂,0,2026-04-09T02:56:27Z
@Brajamusti143,Sama aja kaya punya gua a56,0,2026-04-09T02:56:16Z
@renaldibudi5523,"Samsung brand pertama yg ngenalin² segala yg brand lain ikutan ga si?kaya layar pake amoled ,lainya mengikuti amoled , perlindungan pertama dulu gorilla glass dari samsung yg lain ikutan pakai perlindungan ,andro yg pakai ip cipretan air samsung yg lain mengikuti ga si?lalu midrange yg mulai berani pakai metal dan body kaca ya di samsung a55 yg lain di 2025 dan 2026 midrange pada mengikuti pakai frame metal dan body kaca walaupun spek nya terlalu ketinggalan kalau bukan flagship nya😂",0,2026-04-09T02:56:14Z
@Tunerino,"Let's goo, team nntn tp gk beli wkwk",0,2026-04-09T02:56:14Z
@DinaLorensa-z6p,11 menit yang lalu,0,2026-04-09T02:55:57Z
@agusrahman-ld5kx,Ya beda dikit sama s25fe mending sekalian s25fe dong😅,0,2026-04-09T02:55:56Z
@yasiryasno148,Mantappp,0,2026-04-09T02:55:48Z
@ihsanferdiansyah3989,"bang koo gaa riview xiaomi pad 8 series, riview dong bangg",0,2026-04-09T02:55:41Z
@Joyfulldiary,Terkesan asal ada aja ni A57 diantara gempuran poco dan iqoo,0,2026-04-09T02:55:39Z
@valixes,Tapi batrenya boros bang,1,2026-04-09T02:55:39Z
@AeinStein555,"Sebagai user samsung dari zaman S7 sampe S24, mau nyoba A series ga dulu deh. Biar samsung mikir ga upgrade terlalu nyantai, nanti kalo udah upgrade ugal2an baru dah🤔",0,2026-04-09T02:55:23Z
@claudiuskafiar1096,Bang apakah Case Samsung A56 bisa dipakain di Samsung A57? desainnya sama persis soalnya 😂,0,2026-04-09T02:55:16Z
@BendyKunn,"Alhamdulillah baru Upgrade dari Samsung M12 ke Samsung A57 ( dapet harga 6,2(8+128) )",0,2026-04-09T02:55:10Z
@wahyutsz9421,Bang Tecno common 50 pro 5g dong,0,2026-04-09T02:55:07Z
@taofikmaulana2844,Hadir bosque,0,2026-04-09T02:54:58Z
@Ripandi-j6h,"mf melenceng bang
bang mic wireles buat ngevlog yg lumayan bagus duit mentok 1jt. kira² merek apa yah...
terimakasih buat yang udah menjawab
yah🙏🙏🙏",0,2026-04-09T02:54:46Z
@KhakaKhalifahsyahat-thala,"Dan..., Saya Lebih Suka Dan, Setuju Kalau Display Samsung Mau yang Flagshipnya, Atau Non-Flangship Pakai Display OLED Atau, PLS Aja Biar Lebih Awet Dan, Tahan lama.☝🏻👍🏻👍🏻😊",1,2026-04-09T02:54:29Z
@Lilopoodle,Mantap review nya David. Semoga samsung tahun depan lebih baik lagi. Jangan pelit,0,2026-04-09T02:53:52Z
@HelmiRatomi,Gelooo 6 menit yg lalu.. nonton ini pakai a52,0,2026-04-09T02:53:30Z
@keluyuran9547,Haha,0,2026-04-09T02:53:27Z
@fakhribyhaki,"Aduhai, masih betah di A56🙂‍↕️, tertarik sama A57 cuman sama fitur perpindahan lensa UW wkwkwkwk, selebihnya ngga dlu🗿🤚",68,2026-04-09T02:53:24Z
@liksus,"Di sosmed ada yang posting harga ram di cina anjlok/murah banget,, stok melimpah,
Kalo emang bener berarti brand kompak pengen harga handphone semuanya pada naik",0,2026-04-09T02:53:09Z
@insankamil654,Akhirnya yang di tunggu tunggu😊,6,2026-04-09T02:52:58Z
@zerothree5791,Sayang banget 12/512 ga dimasukin ke indo (untuk sekarang),1,2026-04-09T02:52:29Z
@dach427,rip sd card slot. no more samsung.,1,2026-04-09T02:52:25Z
@abi319-t4x,naiknya kebangetan gak sih? 😂,0,2026-04-09T02:52:19Z
@UjuSuherman-x7n,"Pengen beli cuma harganya yg terlalu mehong,terpaksa di tangguhkan dulu dah😂",11,2026-04-09T02:52:08Z
@niceclippp27,Camon 50 pro belum di rivew knp bangg?,0,2026-04-09T02:51:59Z
@ereinaldy20,perbandingannya pake jumlah kendaraan wkwkwk lumayan masih bisa di cerna lah ahhaha,0,2026-04-09T02:51:56Z
@mochammadali8382,Lebih bagus mana sih sama s25fe?,0,2026-04-09T02:51:55Z
@PatrickBintang86,A55 ku masih 200 gram an 😅,0,2026-04-09T02:51:24Z
@ifannurashari4007,Minimal kamera tele kaya camon 50 pro😂😂,0,2026-04-09T02:51:03Z
@princehariz69,"Gak ada peningkatan performa, kwkwkw
Mending tecno camon 60 pro
Ada telefoto nya 😂😂",0,2026-04-09T02:50:59Z
@higanbanachannel,Wallpaper nya oppo banget😂,1,2026-04-09T02:50:41Z
@melanydewy9138,"masih setia dengan a55
klo nurutin gengsi gak ada ujungnya",48,2026-04-09T02:50:32Z
@sebastianirvandot.sianturi8093,"aku masih bertahan dengan A54 5G, kira kira sejauh itu nggak bang upgradenya?",0,2026-04-09T02:50:30Z
@syaifula662,Joss jis,0,2026-04-09T02:50:16Z
@newbeull,Terlalu awal datengnya😅,0,2026-04-09T02:50:10Z
@ivanta-r4y,Wisss,0,2026-04-09T02:49:57Z
@restunurhidayat9123,gelooo sih ini mah auto buy,0,2026-04-09T02:49:50Z
@ppkrist,S25Fe aja udahh,0,2026-04-09T02:49:41Z
@King_Peterson,Buang yg kemaren beli a36/56 mending skip aja series ini,0,2026-04-09T02:49:32Z
@Brandon_Corputty,Semoga bisa dapat kesempatan punya hp flagship🥹🙏,0,2026-04-09T02:49:27Z
@kokakuhh859,Masih setia dengan samsung A33😂,12,2026-04-09T02:49:07Z
@Vin_Stk,"intinya performa kurleb mirip-mirip kaya yg sebelumnya, memang kurang worth it untuk yg dibilang ""upgrade"" dri A56 tapi yaa siapa tau tahun depan Samsung berani lompat jurang😂ga worth harga juga sebenernya",0,2026-04-09T02:49:03Z
@nata3343,bangg ip17 e lgi bang,0,2026-04-09T02:49:00Z
@vickydarmawan666,Gak nyesel² amat sih beli A56,0,2026-04-09T02:48:33Z
@ALLDiscoveryIndonesia,Well.... efek kalau masak sudah mateng kompor harus di matikan...🎉🎉,0,2026-04-09T02:48:27Z
@fadli19-11,"6:55 apa emang jadi kebiasaan Samsung ya suka bgt ngasih baterai 5000 mAh, padahal kalo di upgrade ke 6000 mAh di harga midrange pasti lebih menarik walaupun hp lain dah banyak juga upgrade kapasitas baterai",21,2026-04-09T02:48:25Z
@J-Contanstine,Conclusion: Samsung A57 adalah A56 yang dijual di tahun 2026 yang cuma ganti baju.,1213,2026-04-09T02:48:21Z
@aditwalls,"Sebenarnya pengen pake samsung lagi cuma sayangnya gada charger, antigores, softcase, dan overprice😑",166,2026-04-09T02:48:18Z
@kuroyasha17,Review tecno camon 50 kapan bang😢,0,2026-04-09T02:48:10Z
@amaliaseptiani9260,saya juga selalu pake samsung karna tangan ini gampang jatohin hp jadi lebih memilih yg tidak mudah rusak aja sih ..,0,2026-04-09T02:48:06Z
@okeydokey_oh,"daripada a57, MENDING s25 fe atau a56 aja udah cukup",0,2026-04-09T02:48:00Z
@KhakaKhalifahsyahat-thala,"Sebenarnya, Saya Juga Suka Sama-Samsung Tapi...., Layarnya Yang Gampang Bermasalah.. Apalagi Yang Seri Flagshipnya.😢😢☝🏻👍🏻",0,2026-04-09T02:47:56Z
@FirmanSyah-vv8yo,😂😂,0,2026-04-09T02:47:48Z
@anthonywijaya548,"Klo huawei ad 5G & gk di ban, Samsung gk ad apa2 nya sama Huawei",0,2026-04-09T02:47:35Z
@lindashen5657,"Upgrade Minor, Harga Mayor😅😅",0,2026-04-09T02:47:30Z
@gandul_xd3970,"Desain elit
Kelengkapan pelit
Upgrade spek dikit
Harganya melejit
Idih amit amit",0,2026-04-09T02:47:30Z
@achmadzz9145,"liat exynos 2600 udah mulai bersaing sama dimensity ataupun snapdragon, tapi buat seri mid ini kenapa masih busuk😭 coba dipakain snap 7+ series pasti lebih cocok daripada exynos kelas mid busuk ini",1,2026-04-09T02:47:08Z
@Referensi-id,"Dari tahun 2020 ampe sekarang masih pake hp samsung Galaxy A01,
Doain bang moga gua bisa kebeli hp baru 🙏🙏",0,2026-04-09T02:47:06Z
@Xpacky,Baru 8 menit udah banyak yg nonton gokil 😅,0,2026-04-09T02:47:06Z
@f41rly,nunggu ini sama jagat review dr 2 minggu yg lalu akhrnya muncul jg,0,2026-04-09T02:46:43Z
@acenmiawmiaw,absen 100 orang tercepat,0,2026-04-09T02:46:40Z
@ameliahardian838,Akhirnya...,0,2026-04-09T02:46:31Z
@nasrullahsyaifudin5627,.bang.. klo dah sampe A59 nanti ganti A5.. brp ya bang?..,0,2026-04-09T02:46:27Z
@EdozKP,"Mantep nih,rego ne😅",1,2026-04-09T02:46:25Z
@HermanAdiWijaya,"Fitur yang di pangkas
(-) Tidak ada fitur ""Dual Rec"" (Masih ada di A56)
(-) front cam tidak bisa rec FHD60
(-) tidak ada slot MicroSD (A55 seri A5× terakhir yang ada slot MicroSD)

Diluar itu ok semua.

Itu menurut q ya",0,2026-04-09T02:46:24Z
@rahmadwahyuutomo5975,"Nonton pake samsung a52s. masih nyaman buat pemakaian daily.
Walaupun memory udah full🤣 overall masih okay dari segi baterai atau performa",5,2026-04-09T02:46:20Z
@Turkeyyy-z5e,Bandingin sama tacno Camon 50 pro bang,0,2026-04-09T02:46:18Z
@Volimaniayo,A57/A56/POCO F7/POCO X8 PRO? boleh masukannya teman-teman 🙏,0,2026-04-09T02:46:13Z
@bangmoy891,Niceee,0,2026-04-09T02:46:10Z
@GLITASsakala,8 menit yg lalu,0,2026-04-09T02:46:08Z
